0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
367520.0,3.198717753235165,6.838352789093121,29299974224.84676,0.7759583509759376,10.8206,7.91088,406.616,425.394,0.0,-0.7575382796618463,-3.075397595391733,-1.72479371302439,-1.9549754562728905,0.06,6.529042889118046,7.115035869614757,7.237807894776626,7.0324,36540568281.5703,4.371546318323561
365936.0,2.673989355018957,4.421974315816753,11885286375.863588,0.8673199473933083,5.03908,14.8024,264.42,284.285,0.0,-1.8344689245310948,-2.849453414549399,-1.5948000445627983,-1.8703171461091992,0.06,6.9028986628188,7.368692190877034,7.5208472681450145,3.7655,17876661726.39576,4.163132928510793
365936.0,4.02802554193869,4.233281981865198,13924367026.432796,0.6240426384854177,5.03908,14.8024,264.42,284.285,0.0,-1.8344689245310948,-2.849453414549399,-1.5948000445627983,-1.8703171461091992,0.06,6.9028986628188,7.368692190877034,7.5208472681450145,3.7655,17876661726.39576,4.163132928510793
365936.0,2.806050914437357,4.611607595032605,12371200994.403915,0.8428239242571024,5.03908,14.8024,264.42,284.285,0.0,-1.8344689245310948,-2.849453414549399,-1.5948000445627983,-1.8703171461091992,0.06,6.9028986628188,7.368692190877034,7.5208472681450145,3.7655,17876661726.39576,4.163132928510793
416814.0,4.682365427313102,3.3904474678150223,12108806209.2356,0.6746600503290221,3.73325,4.91511,189.146,197.813,0.0,-0.7420522697406613,-3.155046556375789,-1.810122394873352,-2.1792034236309856,0.01,7.150756295881885,7.48378326675234,7.681567583665801,2.9449,13825425976.166386,3.9863608252924343
416814.0,4.893298602496755,3.347220130242744,12468377979.539864,0.7587385388751149,3.73325,4.91511,189.146,197.813,0.0,-0.7420522697406613,-3.155046556375789,-1.810122394873352,-2.1792034236309856,0.01,7.150756295881885,7.48378326675234,7.681567583665801,2.9449,13825425976.166386,3.9863608252924343
416814.0,4.22237768761882,3.259954457885648,11562326346.905668,0.688987712461814,3.73325,4.91511,189.146,197.813,0.0,-0.7420522697406613,-3.155046556375789,-1.810122394873352,-2.1792034236309856,0.01,7.150756295881885,7.48378326675234,7.681567583665801,2.9449,13825425976.166386,3.9863608252924343
408647.0,3.221829596143677,7.314326492607475,19860786379.4632,0.5509157144349305,6.93123,7.7648,278.85,293.569,0.00069546,-0.4836232288077364,-3.0661420450049364,-1.8550853453378755,-1.9968286857210007,0.01,6.132381733186144,6.885544343735877,6.971544459563783,7.7801,26088953815.0582,3.922330548349995
408647.0,3.1900905536680955,6.921311020079089,20364567188.51688,0.6321756776749177,6.93123,7.7648,278.85,293.569,0.00069546,-0.4836232288077364,-3.0661420450049364,-1.8550853453378755,-1.9968286857210007,0.01,6.132381733186144,6.885544343735877,6.971544459563783,7.7801,26088953815.0582,3.922330548349995
408647.0,3.169475333297296,7.283051501229853,19821837052.89118,0.7289215856101771,6.93123,7.7648,278.85,293.569,0.00069546,-0.4836232288077364,-3.0661420450049364,-1.8550853453378755,-1.9968286857210007,0.01,6.132381733186144,6.885544343735877,6.971544459563783,7.7801,26088953815.0582,3.922330548349995
428312.0,3.2772665018601685,2.7174358271382952,17269731983.120903,0.7712754975016639,4.12332,7.0921,146.07,157.3,0.173239,-0.3317744307717892,-3.12736147207575,-1.801237296043449,-2.228073796893052,0.03,7.360256487806423,7.550695531248681,7.800517361041237,2.7363,18904463050.264656,3.2204090145599005
428312.0,3.115651668902591,3.3422272167527454,17180903994.40765,0.8896059147623,4.12332,7.0921,146.07,157.3,0.173239,-0.3317744307717892,-3.12736147207575,-1.801237296043449,-2.228073796893052,0.03,7.360256487806423,7.550695531248681,7.800517361041237,2.7363,18904463050.264656,3.2204090145599005
428312.0,3.186283789632987,3.1157141004757745,17299523538.187286,0.7125284875271443,4.12332,7.0921,146.07,157.3,0.173239,-0.3317744307717892,-3.12736147207575,-1.801237296043449,-2.228073796893052,0.03,7.360256487806423,7.550695531248681,7.800517361041237,2.7363,18904463050.264656,3.2204090145599005
305460.0,4.911623827640441,8.120837308109373,37203350380.86348,0.8967522773462226,13.9429,34.6026,661.523,710.145,0.6756,0.3725129130973724,-3.089019623073315,-1.7520730172068997,-1.943578684599934,0.03,6.521659772140041,7.177745284430332,7.287498277983697,7.2121,47083137161.88856,4.371712651181851
