PROJECTION,TNG_ID,REDSHIFT,SERSIC_IDX,HALFLIGHT_RAD,AXIS_RATIO,LOS_SIGMA,SPS_MASS_STAR,MASS_GAS,MASS_DM,MASS_ALL,MASS_ALL_HMR,HMRAD_STAR,SPS_LUM,MLR,SFR,SLOPE_GAS,SLOPE_STAR,SLOPE_DM,SLOPE_ALL,INTERCEPT_GAS,INTERCEPT_STAR,INTERCEPT_DM,INTERCEPT_ALL,HALFLIGHT_BRIGHTNESS,SERSIC_MASS_STAR,MASS_DM_HMR,MASS_SMBH,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,SPS_LUM_ONE_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD
2,348017,0.07,6.751949729,0.6595434849,0.5785830175,2.183396495,10.95765964,1.582294591,12.7850348,12.81864024,11.01601711,0.834679494,10.30158545,4.529749513,0.1450703442,0.6023868351,2.959344951,1.717115322,1.991273849,5.145537771,6.853546643,7.3171862,7.473555736,5.776552329,11.07366264,3.3367903,0.031820856,10.67169494,10.7928286,10.11655847,10.22914342,10.77263266,10.88521761,10.01737798,10.1609261
0,507009,0.07,4.694406027,0.5464539656,0.8699509207,1.995046617,10.55466129,0.1581579472,11.91685588,11.94336619,10.54422797,0.6852273243,10.05651532,3.14880648,0.1275409311,0.2285956681,3.002067626,1.729259755,2.052374537,5.182186427,6.956521193,7.301197348,7.496132052,5.799336633,10.63538639,1.0915349,0.009531583,10.21214327,10.36646098,9.836210494,9.967276713,10.33435646,10.46542268,9.627631581,9.816516427
1,507009,0.07,4.510238363,0.624056216,0.9384807913,1.885493451,10.55466129,0.1581579472,11.91685588,11.94336619,10.54422797,0.6852273243,10.05651532,3.14880648,0.1275409311,0.2285956681,3.002067626,1.729259755,2.052374537,5.182186427,6.956521193,7.301197348,7.496132052,5.622237552,10.60506565,1.0915349,0.009531583,10.25657342,10.39750085,9.805889767,9.939121777,10.30403574,10.43726775,9.627631581,9.816516427
2,507009,0.07,2.56582571,0.3994501789,0.6324955418,2.035538899,10.55466129,0.1581579472,11.91685588,11.94336619,10.54422797,0.6852273243,10.05651532,3.14880648,0.1275409311,0.2285956681,3.002067626,1.729259755,2.052374537,5.182186427,6.956521193,7.301197348,7.496132052,6.116658378,10.53290874,1.0915349,0.009531583,10.10250452,10.29417277,9.733733643,9.900125078,10.23187961,10.39827105,9.627631581,9.816516427
0,371263,0.02,2.576978139,0.8505859076,0.6182247316,2.198379259,11.23774099,1.251596187,12.78009522,12.80784042,11.35784989,1.031112217,10.6231344,4.11724389,0.01806960441,0.5842341604,3.125027817,1.753770576,2.026207129,4.677659583,6.568956713,7.040675184,7.194238168,5.835073393,11.27094612,7.9906015,0.040504914,10.9294276,11.10620395,10.35531038,10.52142928,10.96991697,11.13603587,10.28979553,10.48317939
1,371263,0.02,2.156633171,0.8116481052,0.8439938514,2.279166812,11.23774099,1.251596187,12.78009522,12.80784042,11.35784989,1.031112217,10.6231344,4.11724389,0.01806960441,0.5842341604,3.125027817,1.753770576,2.026207129,4.677659583,6.568956713,7.040675184,7.194238168,5.915868994,11.23751065,7.9906015,0.040504914,10.90305585,11.08697508,10.32187586,10.4993792,10.93648245,11.1139858,10.28979553,10.48317939
2,371263,0.02,3.221617308,0.8250732486,0.735728804,2.211127608,11.23774099,1.251596187,12.78009522,12.80784042,11.35784989,1.031112217,10.6231344,4.11724389,0.01806960441,0.5842341604,3.125027817,1.753770576,2.026207129,4.677659583,6.568956713,7.040675184,7.194238168,5.870542211,11.30150208,7.9906015,0.040504914,10.91243327,11.09375752,10.38586582,10.53830544,11.00047242,11.15291203,10.28979553,10.48317939
0,353551,0.1,2.695858,0.8899838451,0.7076872545,2.174586579,11.01338277,1.351436786,12.70163898,12.73139226,11.14978325,1.07772523,10.41566275,3.960226471,0,1.176337168,2.818478762,1.519866486,1.749352893,4.442342136,6.235107558,6.823460988,6.946363529,5.483045842,10.99009851,5.060293,0.027329128,10.75626767,10.88333017,10.0913492,10.25464898,10.68906922,10.852369,10.15658489,10.29981301
1,353551,0.1,2.312771036,0.8768839738,0.5970325113,2.133288918,11.01338277,1.351436786,12.70163898,12.73139226,11.14978325,1.07772523,10.41566275,3.960226471,0,1.176337168,2.818478762,1.519866486,1.749352893,4.442342136,6.235107558,6.823460988,6.946363529,5.522492724,10.97194047,5.060293,0.027329128,10.75037143,10.87801367,10.0731918,10.24618011,10.67091182,10.84390013,10.15658489,10.29981301
2,353551,0.1,3.019501671,0.9830465158,0.6547127354,2.073229453,11.01338277,1.351436786,12.70163898,12.73139226,11.14978325,1.07772523,10.41566275,3.960226471,0,1.176337168,2.818478762,1.519866486,1.749352893,4.442342136,6.235107558,6.823460988,6.946363529,5.285594405,11.00217839,5.060293,0.027329128,10.79641317,10.92190697,10.10342881,10.25976523,10.70114883,10.85748525,10.15658489,10.29981301
0,408590,0.05,4.77606682,0.5193021233,0.7068512135,2.140038293,10.82683954,1.076400411,12.49553818,12.52113093,10.81582769,0.7073690564,10.21946762,4.049225126,0.2454780638,0.7638048533,2.990403558,1.725065141,2.064770188,5.016718022,7.116271548,7.465498676,7.65614297,5.984135197,10.87874139,2.024825,0.018258682,10.45070195,10.60709331,9.970339543,10.10048045,10.57771147,10.70785237,9.80235736,9.979711036
1,408590,0.05,8.542560251,0.6630705097,0.7011906931,2.054632929,10.82683954,1.076400411,12.49553818,12.52113093,10.81582769,0.7073690564,10.21946762,4.049225126,0.2454780638,0.7638048533,2.990403558,1.725065141,2.064770188,5.016718022,7.116271548,7.465498676,7.65614297,5.674797456,10.98039792,2.024825,0.018258682,10.53576788,10.66471249,10.07199601,10.17375722,10.67936793,10.78112915,9.80235736,9.979711036
2,408590,0.05,5.166104485,0.7714278797,0.6340344739,2.110548406,10.82683954,1.076400411,12.49553818,12.52113093,10.81582769,0.7073690564,10.21946762,4.049225126,0.2454780638,0.7638048533,2.990403558,1.725065141,2.064770188,5.016718022,7.116271548,7.465498676,7.65614297,5.469877284,10.88530109,2.024825,0.018258682,10.58692882,10.70879943,9.97689922,10.10288891,10.58427114,10.71026083,9.80235736,9.979711036
0,368156,0.03,4.298057523,0.9029554676,0.6247374165,2.114517873,10.81136243,1.279146043,12.71179894,12.73465368,11.10908903,1.025049654,10.21767662,3.923609823,0,1.342782154,2.849728634,1.672078361,1.804442413,4.184549792,6.085400504,6.920085712,6.992672911,5.249140617,10.87517626,5.699845,0.039321084,10.59783699,10.71323903,9.98046055,10.11633431,10.57414636,10.71002012,9.968926939,10.11099637
1,368156,0.03,3.67578402,0.9374786198,0.6896511856,2.084075188,10.81136243,1.279146043,12.71179894,12.73465368,11.10908903,1.025049654,10.21767662,3.923609823,0,1.342782154,2.849728634,1.672078361,1.804442413,4.184549792,6.085400504,6.920085712,6.992672911,5.190064967,10.8523844,5.699845,0.039321084,10.61196311,10.72556595,9.95766879,10.10237025,10.5513546,10.69605606,9.968926939,10.11099637
2,368156,0.03,3.297341654,0.8608858614,0.6926164375,2.150698083,10.81136243,1.279146043,12.71179894,12.73465368,11.10908903,1.025049654,10.21767662,3.923609823,0,1.342782154,2.849728634,1.672078361,1.804442413,4.184549792,6.085400504,6.920085712,6.992672911,5.341919688,10.82841173,5.699845,0.039321084,10.58101171,10.69841954,9.93369623,10.0847536,10.52738204,10.67843942,9.968926939,10.11099637
0,298061,0.07,2.434277733,1.007044403,0.783966269,2.282306691,11.33840353,1.742366317,12.97620356,13.01399217,11.61485771,1.24003065,10.75416176,3.839209112,1.689534187,1.933570111,2.93878584,1.832218135,2.018934277,5.00213682,6.15758824,6.778315901,6.893844377,5.702821294,11.40957078,16.97314,0.05450425,11.06146021,11.24172854,10.5243001,10.69401824,11.10854187,11.27826001,10.47998018,10.67399881
1,298061,0.07,2.551842531,0.9924412727,0.8848906903,2.264654751,11.33840353,1.742366317,12.97620356,13.01399217,11.61485771,1.24003065,10.75416176,3.839209112,1.689534187,1.933570111,2.93878584,1.832218135,2.018934277,5.00213682,6.15758824,6.778315901,6.893844377,5.74115427,11.42836121,16.97314,0.05450425,11.05247958,11.23376657,10.54309033,10.70982551,11.1273321,11.29406728,10.47998018,10.67399881
2,298061,0.07,2.675211744,1.047030212,0.9483992042,2.22334996,11.33840353,1.742366317,12.97620356,13.01399217,11.61485771,1.24003065,10.75416176,3.839209112,1.689534187,1.933570111,2.93878584,1.832218135,2.018934277,5.00213682,6.15758824,6.778315901,6.893844377,5.623226619,11.42931174,16.97314,0.05450425,11.08494375,11.26277985,10.54404071,10.70781912,11.12828247,11.29206089,10.47998018,10.67399881
0,325655,0.03,5.492836865,1.026439808,0.7698045485,2.241923885,11.20493294,1.710199284,12.98144325,13.01375161,11.42331152,1.171122358,10.5414921,4.60724008,0.3181157112,1.504504227,3.015349079,1.57686645,1.801112781,4.516647771,6.142641851,6.769085862,6.886092453,5.413497159,11.40798081,10.178727,0.06647644,10.98097457,11.12699699,10.44351001,10.56632625,11.10695085,11.2297671,10.31828812,10.47565843
1,325655,0.03,3.787772094,1.032124388,0.7790435937,2.213981103,11.20493294,1.710199284,12.98144325,13.01375161,11.42331152,1.171122358,10.5414921,4.60724008,0.3181157112,1.504504227,3.015349079,1.57686645,1.801112781,4.516647771,6.142641851,6.769085862,6.886092453,5.400209431,11.32784748,10.178727,0.06647644,10.98407404,11.12943056,10.36337681,10.50635455,11.02681766,11.1697954,10.31828812,10.47565843
2,325655,0.03,3.06236674,1.024682252,0.5488243776,2.208384,11.20493294,1.710199284,12.98144325,13.01375161,11.42331152,1.171122358,10.5414921,4.60724008,0.3181157112,1.504504227,3.015349079,1.57686645,1.801112781,4.516647771,6.142641851,6.769085862,6.886092453,5.437512014,11.30600788,10.178727,0.06647644,10.98002678,11.12625463,10.34153746,10.49702086,11.0049783,11.16046171,10.31828812,10.47565843
0,374124,0.08,2.51164759,0.9290241397,0.5123700757,2.142165405,10.94238996,1.224606147,12.59608175,12.62564205,11.17422275,1.061024779,10.3814155,3.638936398,0.8259414434,0.3973228109,2.879047013,1.781285787,1.931451737,4.93060847,6.248622728,6.87624756,6.988642171,5.448940803,10.98279014,6.342935,0.022694968,10.68247918,10.83669293,10.12078663,10.28852272,10.68176109,10.84949718,10.07903729,10.2626196
1,374124,0.08,2.060464513,0.9582083375,0.6655775519,2.107892357,10.94238996,1.224606147,12.59608175,12.62564205,11.17422275,1.061024779,10.3814155,3.638936398,0.8259414434,0.3973228109,2.879047013,1.781285787,1.931451737,4.93060847,6.248622728,6.87624756,6.988642171,5.411047351,10.96293389,6.342935,0.022694968,10.69942473,10.84855829,10.10093162,10.28141154,10.66190608,10.842386,10.07903729,10.2626196
2,374124,0.08,2.355094778,0.9215527038,0.7148371024,2.16725264,10.94238996,1.224606147,12.59608175,12.62564205,11.17422275,1.061024779,10.3814155,3.638936398,0.8259414434,0.3973228109,2.879047013,1.781285787,1.931451737,4.93060847,6.248622728,6.87624756,6.988642171,5.457433109,10.96317312,6.342935,0.022694968,10.67829597,10.83385594,10.1011699,10.27299633,10.66214437,10.83397079,10.07903729,10.2626196
0,470471,0.1,5.012431557,0.6329537592,0.7892803801,2.052200825,10.66605232,0.5428150407,12.1069937,12.13445914,10.66844813,0.6553096758,10.14315675,3.333462481,0.3963982165,-5.636911342,3.073983164,1.899300666,2.216986505,2.125156103,7.186142087,7.533262332,7.722491957,5.686158431,10.73378056,1.5040835,0.012441727,10.39521033,10.51645447,9.909855051,10.03742982,10.43275062,10.56032539,9.74587229,9.923266048
1,337444,0,6.703951647,0.7743179787,0.9202870913,2.196356746,11.05402021,1.753883131,12.90258852,12.93931897,11.12808069,0.8103551376,10.42740728,4.232655555,0.08316330612,0.3574345334,3.104631449,1.776176833,2.068350535,4.740308242,6.932217734,7.400440963,7.556559223,5.674269017,11.16995005,4.403552,0.04401491,10.82146169,10.9278277,10.24230715,10.35523424,10.86892008,10.98184716,10.14267105,10.27414561
2,337444,0,4.398023679,0.8462211117,0.8641079392,2.18134459,11.05402021,1.753883131,12.90258852,12.93931897,11.12808069,0.8103551376,10.42740728,4.232655555,0.08316330612,0.3574345334,3.104631449,1.776176833,2.068350535,4.740308242,6.932217734,7.400440963,7.556559223,5.52525592,11.07558181,4.403552,0.04401491,10.85008774,10.95098935,10.14793898,10.2825476,10.77455191,10.90916053,10.14267105,10.27414561
0,478163,0.02,3.698089379,0.5569113223,0.5885384051,2.054579019,10.60906722,0.472758408,12.19092587,12.21115427,10.68794866,0.7675072653,10.06869774,3.47031971,0.2140852362,1.234958196,2.840088401,1.75626426,1.955207341,5.295499789,6.606471888,7.158514454,7.286229435,5.750328557,10.59946082,1.7947887,0.013229581,10.25798224,10.38451029,9.758061527,9.902414386,10.29843101,10.44278387,9.673570187,9.835475279
1,478163,0.02,2.834205705,0.7216045786,0.6447345254,2.008758147,10.60906722,0.472758408,12.19092587,12.21115427,10.68794866,0.7675072653,10.06869774,3.47031971,0.2140852362,1.234958196,2.840088401,1.75626426,1.955207341,5.295499789,6.606471888,7.158514454,7.286229435,5.413785234,10.53704337,1.7947887,0.013229581,10.32751115,10.45215358,9.695644462,9.855848321,10.23601395,10.39621781,9.673570187,9.835475279
2,478163,0.02,2.956047255,0.7476099198,0.6973824746,1.999102566,10.60906722,0.472758408,12.19092587,12.21115427,10.68794866,0.7675072653,10.06869774,3.47031971,0.2140852362,1.234958196,2.840088401,1.75626426,1.955207341,5.295499789,6.606471888,7.158514454,7.286229435,5.370227227,10.55419236,1.7947887,0.013229581,10.33869752,10.46315602,9.712793359,9.870420424,10.25316285,10.41078991,9.673570187,9.835475279
0,411497,0.07,11.04279812,0.5911558695,0.5783371848,2.013336008,10.70180807,1.035812403,12.47090358,12.49482056,10.66918107,0.6316742706,10.06934715,4.290035867,0,1.487639496,3.152201714,1.681857141,2.098303174,4.921188114,7.181124259,7.502740071,7.711951474,5.605274501,10.84707763,1.160293,0.01847779,10.46222641,10.56115348,9.913586713,10.00452889,10.54604764,10.63698982,9.777308674,9.894401656
1,411497,0.07,11.02744087,0.5879997806,0.5895125847,2.016190727,10.70180807,1.035812403,12.47090358,12.49482056,10.66918107,0.6316742706,10.06934715,4.290035867,0,1.487639496,3.152201714,1.681857141,2.098303174,4.921188114,7.181124259,7.502740071,7.711951474,5.60942884,10.84462141,1.160293,0.01847779,10.46079578,10.56022333,9.911130494,10.0021286,10.54359142,10.63458952,9.777308674,9.894401656
2,411497,0.07,7.24769975,0.5038134322,0.8232563421,2.12603652,10.70180807,1.035812403,12.47090358,12.49482056,10.66918107,0.6316742706,10.06934715,4.290035867,0,1.487639496,3.152201714,1.681857141,2.098303174,4.921188114,7.181124259,7.502740071,7.711951474,5.773133507,10.75024874,1.160293,0.01847779,10.42677908,10.53394236,9.816757836,9.925989345,10.44921876,10.55845027,9.777308674,9.894401656
0,404438,0.08,4.439424955,0.4594838514,0.8988749816,2.144997452,10.75424743,0.6863845635,12.28811352,12.3117178,10.7711959,0.6529714837,10.12898407,4.219522989,0.01040654257,0.6995854878,3.218644059,1.919273981,2.241474154,4.964521955,7.29346954,7.623255697,7.816100865,6.084597729,10.86206963,1.9646617,0.015064442,10.35096917,10.55916377,9.935776363,10.06987186,10.56103972,10.69513521,9.712317092,9.91961409
1,404438,0.08,2.477600437,0.4191190402,0.8422444012,2.094119077,10.75424743,0.6863845635,12.28811352,12.3117178,10.7711959,0.6529714837,10.12898407,4.219522989,0.01040654257,0.6995854878,3.218644059,1.919273981,2.241474154,4.964521955,7.29346954,7.623255697,7.816100865,6.188721062,10.76425252,1.9646617,0.015064442,10.31452894,10.53625653,9.837960169,10.0065593,10.46322353,10.63182266,9.712317092,9.91961409
2,404438,0.08,3.691256089,0.4883779539,0.7358409379,2.075340284,10.75424743,0.6863845635,12.28811352,12.3117178,10.7711959,0.6529714837,10.12898407,4.219522989,0.01040654257,0.6995854878,3.218644059,1.919273981,2.241474154,4.964521955,7.29346954,7.623255697,7.816100865,6.032735468,10.82930849,1.9646617,0.015064442,10.37628523,10.57530748,9.903015331,10.0474747,10.52827869,10.67273806,9.712317092,9.91961409
0,355356,0.01,2.789099345,0.9371693511,0.8964886248,2.168520438,11.09817063,1.285196077,12.77415992,12.79965338,11.27233613,1.006767724,10.45666741,4.380293595,0.0007278528647,-0.209018447,2.860026122,1.73137733,1.916692744,4.671978516,6.416706585,7.025012236,7.141508149,5.443411676,11.09562353,7.0148435,0.034558002,10.89347922,11.00987279,10.15309093,10.31428348,10.79459415,10.9557867,10.21459855,10.35239157
1,355356,0.01,2.185251422,0.8631483861,0.8835716117,2.259138045,11.09817063,1.285196077,12.77415992,12.79965338,11.27233613,1.006767724,10.45666741,4.380293595,0.0007278528647,-0.209018447,2.860026122,1.73137733,1.916692744,4.671978516,6.416706585,7.025012236,7.141508149,5.598076746,11.05229241,7.0148435,0.034558002,10.86255474,10.98133283,10.1097609,10.28640838,10.75126412,10.9279116,10.21459855,10.35239157
2,355356,0.01,2.848672351,0.8670873054,0.647157807,2.191736743,11.09817063,1.285196077,12.77415992,12.79965338,11.27233613,1.006767724,10.45666741,4.380293595,0.0007278528647,-0.209018447,2.860026122,1.73137733,1.916692744,4.671978516,6.416706585,7.025012236,7.141508149,5.587449111,11.10385733,7.0148435,0.034558002,10.86422216,10.98285906,10.16132467,10.32121552,10.80282789,10.96271874,10.21459855,10.35239157
1,453835,0,7.158574651,0.6205450484,0.6495825223,2.054965733,10.62910078,0.8110507486,12.24331779,12.26994942,10.6469097,0.636543661,10.16539593,2.908739591,0,1.412031687,3.110645595,1.805380162,2.15105067,4.645850455,7.041959053,7.431323683,7.612268229,5.683284998,10.72247265,1.4398756,0.011619259,10.35252047,10.45731294,9.957737826,10.06754913,10.42144267,10.53125397,9.771704666,9.910486446
2,453835,0,6.233021681,0.5668915083,0.5927741963,2.060007268,10.62910078,0.8110507486,12.24331779,12.26994942,10.6469097,0.636543661,10.16539593,2.908739591,0,1.412031687,3.110645595,1.805380162,2.15105067,4.645850455,7.041959053,7.431323683,7.612268229,5.802934051,10.70537984,1.4398756,0.011619259,10.3259502,10.44118888,9.940645027,10.05711235,10.40434987,10.52081719,9.771704666,9.910486446
0,456147,0.03,4.728153059,0.5517463413,0.6613641926,2.041366749,10.74218416,0.7677185312,12.28478335,12.31061525,10.72886758,0.668668202,10.15670443,3.850168502,0.001312892651,0.3682669986,3.054253672,1.814188264,2.153824814,4.88711619,7.118530474,7.431239214,7.631734246,5.853101539,10.78857904,1.6031761,0.018617788,10.40841128,10.56674677,9.902069376,10.03275068,10.48754911,10.61823042,9.780819608,9.945686832
1,456147,0.03,4.179277689,0.4446233607,0.6546987974,2.126815249,10.74218416,0.7677185312,12.28478335,12.31061525,10.72886758,0.668668202,10.15670443,3.850168502,0.001312892651,0.3682669986,3.054253672,1.814188264,2.153824814,4.88711619,7.118530474,7.431239214,7.631734246,6.054958473,10.75023945,1.6031761,0.018617788,10.33546563,10.5202027,9.863729837,10.00115704,10.44920957,10.58663678,9.780819608,9.945686832
2,456147,0.03,4.89440203,0.5234675474,0.8803581926,2.049914078,10.74218416,0.7677185312,12.28478335,12.31061525,10.72886758,0.668668202,10.15670443,3.850168502,0.001312892651,0.3682669986,3.054253672,1.814188264,2.153824814,4.88711619,7.118530474,7.431239214,7.631734246,5.907320358,10.793526,1.6031761,0.018617788,10.38972617,10.55579895,9.907016332,10.0358523,10.49249607,10.62133204,9.780819608,9.945686832
0,347393,0.08,2.454874907,0.8527295982,0.8596651534,2.263817031,10.95239598,1.58692998,12.83657795,12.86714267,11.34071694,1.148018383,10.32582061,4.232289539,0.08840381354,0.9549183631,2.95457477,1.718435049,1.817978408,4.547630557,5.952619391,6.889593918,6.949058606,5.490079105,10.93225689,10.925966,0.03894207,10.61615656,10.77389173,10.00465257,10.17383574,10.63122794,10.80041111,10.04140019,10.20251494
